ððBrand,product_id,catalog_number,description,image
Stearns,2143341,211832300TJ,STEARNS 211832300TJ CRS-80B 8030824,
Stearns,2143342,211832300UJ,STEARNS 211832300UJ CRS-80B 8030826,
Stearns,2143343,211832300VJ,STEARNS 211832300VJ CRS-80B 8019194,
Stearns,2143344,211832300XJ,STEARNS 211832300XJ CRS-80B 8019195,
Stearns,2143345,211832300YJ,STEARNS 211832300YJ CRS-80B 8019196,
Stearns,2143346,211833301EJH,STEARNS 211833301EJH CCC-80 8019200,
Stearns,2143347,211833301FJH,STEARNS 211833301FJH CCC-80 8098812,
Stearns,2143348,211833301HJH,STEARNS 211833301HJH CCC-80 8019202,
Stearns,2143349,211833301KCH,STEARNS 211833301KCH CCC-80 8096495,
Stearns,2143350,211833301KJK,STEARNS 211833301KJK CCC-80 8030848,
Stearns,2143351,211833301LEH,STEARNS 211833301LEH CCC-80 8099588,
Stearns,2143352,211833301LJE,STEARNS 211833301LJE CCC-80 8094398,
Stearns,2143353,211833301LJH,STEARNS 211833301LJH CCC-80 8030849,
Stearns,2143354,211833301LJL,STEARNS 211833301LJL CCC-80 8019204,
Stearns,2143355,2.16317E+11,STEARNS 216317000001 CCC-35T METRIC 9MM BORE 8000597,
Stearns,2143356,2.1683E+11,STEARNS 216830101001 CCC-80S W/30MM/1-1/4 BORE 268138,
Stearns,2143365,235056101DBL,STEARNS 235056101DBL SM-50-2030B 282435,
Stearns,2143369,2.35056E+11,STEARNS 235056101002 SM-50-1020T SPECIAL SHAFT 229051,
Stearns,2143370,2.35056E+11,STEARNS 235056101003 SM-50-1020 SPECIAL 7/8 B 230894,
Stearns,2143371,2.35056E+11,STEARNS 235056101004 SM-50-1020 7/8B IN/OUT 231329,
Stearns,2143399,2.3514E+11,STEARNS 235140102001 SM-180-1020W/O C.BOX 134204,
Stearns,2143400,2.3514E+11,STEARNS 235140102002 SM-180-1020W/O C.BOX 140089,
Stearns,2143401,2.3514E+11,STEARNS 235140102003 SM-180-1020 SPECIAL 230412,
Stearns,2143413,2.3518E+11,STEARNS 235180104002 SM-210-1020145LBFT1.13B 134963,
Stearns,2143431,2.36056E+11,STEARNS 236056101001 SM-50-1040T D-MAG MOD 8018861,
Stearns,2143460,2.3614E+11,STEARNS 236140102001 SM-180-1040T D-MAG MOD 125658,
Stearns,2143462,2.3614E+11,STEARNS 236140202001 SM-180-1040TWD SPL LDW 130814,
Stearns,2143491,2.37056E+11,STEARNS 237056101001 SM-50-20MB W.O./GAP AJUST 8008048,
Stearns,2143492,2.37056E+11,STEARNS 237056101002 SM-50-20MB W.O./GAP AJUST 8008049,
Stearns,2143493,2.37056E+11,STEARNS 237056101003 SM-50-20MB W/O C.BOX&PLUG 130010,
Stearns,2143503,2.37056E+11,STEARNS 237056201001 SM-50-20MBT IEEE 45 219203,
Stearns,2143531,412019000,STEARNS 412019000 CB TOR-AC POWER SUPPLY 8020227,
Stearns,2143532,412019001,STEARNS 412019001 3.5 TOR-AC POWER SUPPLY 8031562,
Stearns,2143533,412019002,STEARNS 412019002 5.0 TOR-AC POWER SUPPLY 8031563,
Stearns,2143534,412019003,STEARNS 412019003 5.5 TOR-AC POWER SUPPY 8031564,
Stearns,2143535,412019300,STEARNS 412019300 3.5 TOR-AC 60^ LEADS 8061864,
Stearns,2143541,430046012,STEARNS 430046012 FORCING CIRCUIT 230/70VDC 8064270,
Stearns,2143543,50104950201L,STEARNS 50104950201L MAG BDY & COIL ASSY 110V 8031900,
Stearns,2143544,50104960101D,STEARNS 50104960101D MAG BODY & COIL ASSY 24V 8031901,
Stearns,2143545,50105960101J,STEARNS 50105960101J 5.5MAG & COILF. STONE 8031916,
Stearns,2143546,50400220101J,STEARNS 50400220101J 2.2 MAG BODY & COIL ASSY 8020543,
Stearns,2143547,50400300001B,STEARNS 50400300001B 3 MAG BODY & COIL ASSY 8032198,
Stearns,2143548,50400300001C,STEARNS 50400300001C 3MSR COIL&MAG BDY 8020545,
Stearns,2143549,50400300001E,STEARNS 50400300001E 3 MAG BODY & COIL ASSY 8020546,
Stearns,2143550,50400300001J,STEARNS 50400300001J 3 MAG BODY & COIL ASSY 8020547,
Stearns,2143551,50400300101C,STEARNS 50400300101C 3 MAG BODY & COIL ASSY 8020549,
Stearns,2143552,50400300101E,STEARNS 50400300101E 3 MAG BODY & COIL ASSY 8020550,
Stearns,2143553,50400300201B,STEARNS 50400300201B 3 MAG BODY & COIL ASSY 8032200,
Stearns,2143554,50400300201C,STEARNS 50400300201C 3 MAG BODY & COIL ASSY 8032201,
Stearns,2143555,50400300201E,STEARNS 50400300201E 3 MAG BODY & COIL ASSY 8020551,
Stearns,2143556,50400300201J,STEARNS 50400300201J 3 MAG BODY & COIL ASSY 8032202,
Stearns,2143561,50400350301J,STEARNS 50400350301J CRP-35 SPECIAL 8069723,
Stearns,2143562,50400500001B,STEARNS 50400500001B 5 MAG BODY & COIL ASSY 8020556,
Stearns,2143563,50400500001C,STEARNS 50400500001C 5 MAG BODY & COIL ASSY 8020557,
Stearns,2143564,50400500001E,STEARNS 50400500001E 5 MAG BODY & COIL ASSY 8020558,
Stearns,2143565,50400500001J,STEARNS 50400500001J 5 MAG BODY & COIL ASSY 8032207,
Stearns,2143566,50400500101E,STEARNS 50400500101E 5 MAG BODY & COIL ASSY 8020561,
Stearns,2143567,50400500101J,STEARNS 50400500101J 5 MAG BODY & COIL ASSY 8020562,
Stearns,2143568,50400500201B,STEARNS 50400500201B 5 MAG BODY & COIL ASSY 8032208,
Stearns,2143569,50400500201C,STEARNS 50400500201C 5 MAG BODY & COIL ASSY 8032209,
Stearns,2143570,50400500201E,STEARNS 50400500201E 5 MAG BODY & COIL ASSY 8020563,
Stearns,2143571,50400500201J,STEARNS 50400500201J 5 MAG BODY & COIL ASSY 8020564,
Stearns,2143572,50400500301B,STEARNS 50400500301B 5 MAG BODY & COIL ASSY 8032210,
Stearns,2143573,50400500301C,STEARNS 50400500301C 5 MAG BODY & COIL ASSY 8020565,
Stearns,2143574,50400500301E,STEARNS 50400500301E 5 MAG BODY & COIL ASSY 8020566,
Stearns,2143575,50400500301J,STEARNS 50400500301J 5 MAG BODY & COIL ASSY 8032211,
Stearns,2143576,50400500401J,STEARNS 50400500401J 5 MAG BODY & COIL ASSY 8032212,
Stearns,2143577,50400550001B,STEARNS 50400550001B 5.5MSR:M & COIL 6VDC 8032216,
Stearns,2143578,50400550001C,STEARNS 50400550001C 5.5MSR:M & COIL 12VDC 8020567,
Stearns,2143579,50400550001E,STEARNS 50400550001E 5.5MSR:MB&COIL 24-28VDC 8020568,
Stearns,2143580,50400550001J,STEARNS 50400550001J 5.5MSR:M & COIL 90-100VDC 8032218,
Stearns,2143581,50400550201B,STEARNS 50400550201B 5.5CB/CL:M & COIL 6VDC 8032224,
Stearns,2143582,50400550201C,STEARNS 50400550201C 5.5CB/CL:M & COIL 12VDC 8032225,
Stearns,2143583,50400550201E,STEARNS 50400550201E 5.5CB/CL:M & COIL 24/8VDC 8032226,
Stearns,2143584,50400550201J,STEARNS 50400550201J 5.5CB/CL:M & COIL 90VDC 8032227,
Stearns,2143585,50400550301B,STEARNS 50400550301B 5.5CB/BR:M & COIL 6VDC 8032228,
Stearns,2143586,50400550301C,STEARNS 50400550301C 5.5CB/BR:M & COIL 12VDC 8032229,
Stearns,2143587,50400550301E,STEARNS 50400550301E 5.5CB/BR:M & COIL 24/8VDC 8032230,
Stearns,2143588,50400550301J,STEARNS 50400550301J 5.5CB/BR:M & COIL 90VDC 8032231,
Stearns,2143589,50400550501J,STEARNS 50400550501J MB/COIL-CL SM-250 90 VDC 8063235,
Stearns,2143590,50400800001B,STEARNS 50400800001B CCC-80 MAGNET BODY & COIL 8032232,
Stearns,2143591,50400800001C,STEARNS 50400800001C CCC-80 MAGNET BODY & COIL 8020569,
Stearns,2143592,50400800001E,STEARNS 50400800001E CCC-80 MAGNET BODY & COIL 8020570,
Stearns,2143593,50400800001J,STEARNS 50400800001J CCC-80 MAGNET BODY & COIL 8020571,
Stearns,2143594,50400800101J,STEARNS 50400800101J DNR-BODY & COIL ASSY 8020573,
Stearns,2143595,504070200,STEARNS 504070200 TOR-AC3.5 MAGCOILPOWER 8032244,
Stearns,2143596,504070201,STEARNS 504070201 TOR-AC5 MAGCOILPOWER 8032245,
Stearns,2143597,504070202,STEARNS 504070202 TOR-AC5.5 MAGCOILPOWER 8032246,
Stearns,2143598,504070204,STEARNS 504070204 3.5TOR-AC 60^ LEADS 8061866,
Stearns,2143605,51104130210I,STEARNS 51104130210I 5 MSR FORM 4DRVN HUB 8032314,
Stearns,2143606,51104130210K,STEARNS 51104130210K 5 MSR FORM 4DRVN HUB 8032315,
Stearns,2143607,51104130210M,STEARNS 51104130210M 5 MSR FORM 4DRVN HUB 8032316,
Stearns,2143609,530022402,STEARNS 530022402 3 BRAKE FACE 8020942,
Stearns,2143654,54000300001B,STEARNS 54000300001B 3 CB CLUTCH ASSY 8020998,
Stearns,2143655,54000300001C,STEARNS 54000300001C 3 CB CLUTCH ASSY 8020999,
Stearns,2143656,54000300001E,STEARNS 54000300001E 3 CB CLUTCH ASSY 8021000,
Stearns,2143657,54000300001J,STEARNS 54000300001J 3 CB CLUTCH ASSY 8021001,
Stearns,2143658,54000500001C,STEARNS 54000500001C 5 CB CLUTCH ASSY 8033443,
Stearns,2143659,54000500001E,STEARNS 54000500001E 5 CB CLUTCH ASSY 8033444,
Stearns,2143660,54000500001J,STEARNS 54000500001J 5 CB CLUTCH ASSY 8021002,
Stearns,2143661,54000550001E,STEARNS 54000550001E 5.5CB/CL:ASSY 24/8VDC 8021005,
Stearns,2143662,54000550001J,STEARNS 54000550001J 5.5CB/CL:ASSY 90VDC 8021006,
Stearns,2143663,54050300101B,STEARNS 54050300101B 3 CB BRAKE ASSY 8033472,
Stearns,2143664,54050300101C,STEARNS 54050300101C 3 CB BRAKE ASSY 8033473,
Stearns,2143665,54050300101E,STEARNS 54050300101E 3 CB BRAKE ASSY 8033475,
Stearns,2143666,54050300101J,STEARNS 54050300101J 3 CB BRAKE ASSY 8033476,
Stearns,2143667,54050500101E,STEARNS 54050500101E 5 CB BRAKE ASSY 8033493,
Stearns,2143668,54050500101J,STEARNS 54050500101J 5 CB BRAKE ASSY 8033494,
Stearns,2143669,54050550001C,STEARNS 54050550001C 5.5 CB BRAKE ASSY 8033496,
Stearns,2143670,54050550001E,STEARNS 54050550001E 5.5 CB BRAKE ASSY 8033497,
Stearns,2143671,54050550001J,STEARNS 54050550001J 5.5 CB BRAKE ASSY 8033498,
Stearns,2143672,54051510101J,STEARNS 54051510101J SM3-50-20 TENV HSG/COIL 8090047,
Stearns,2143674,547030101,STEARNS 547030101 ARM & PIN ASSY HARD ARM 8021064,
Stearns,2143677,547080100,STEARNS 547080100 ARMATURE & PIN ASSY 8021069,
Stearns,2143678,547080400,STEARNS 547080400 ARM & PIN ASSY 8021070,
Stearns,2143679,547080401,STEARNS 547080401 ARM & PIN ASSY CRS-80 8021071,
Stearns,2143680,547080403,STEARNS 547080403 ARM & PIN ASSY 8SMR ROTO- 8021073,
Stearns,2143681,547080404,STEARNS 547080404 8CRP ARM&PIN HARD&END 8063275,
Stearns,2143682,547080700,STEARNS 547080700 ARM & PIN ASSY 8033887,
Stearns,2143683,56900050010O,STEARNS 56900050010O 5 DRV HUB HARDWARE 8034276,
Stearns,2143684,56900260010T,STEARNS 56900260010T 5.5 MSR-DRV HUB HARDWARE 8034285,
Stearns,2143688,577101600,STEARNS 577101600 SM CONDUIT BOX KIT 8095663,
Stearns,2143689,577103200,STEARNS 577103200 SM ARMATURE KIT 8096446,
Stearns,2143690,577181112,STEARNS 577181112 SM CLUTCH ASSY KIT 8011304,
Stearns,2143691,577183524,STEARNS 577183524 SM-20 HOUSING KIT 8096455,
Stearns,2143692,577211190,STEARNS 577211190 SM 1020 CLUTCH/MG BDY KIT 8096470,
Stearns,2143693,577211200,STEARNS 577211200 1020 ARMATURE & HUB KIT 8096473,
Stearns,2143694,577211401,STEARNS 577211401 KIT SM-210 SHAFT&BEARING 8096476,
Stearns,2143695,577212200,STEARNS 577212200 1040 ARMATURE & HUB KIT 8096474,
Stearns,2143696,577213201,STEARNS 577213201 ARMATURE & HUB KIT 8096497,
Stearns,2143697,577251190,STEARNS 577251190 SM 1020 CLUTCH/MG BDY KIT 8096471,
Stearns,2143698,577251590,STEARNS 577251590 SM3 1020 HSG/MAG BDY KIT 8096488,
Stearns,2143699,578000023,STEARNS 578000023 KITSM-210A INPUT ADAPTOR 8063341,
Stearns,2143700,578000024,STEARNS 578000024 KITSM-250A INPUT ADAPTOR 8064290,
Stearns,2143701,578000130,STEARNS 578000130 SM-210/250B KITBASE 8065312,
Stearns,2143702,578110101,STEARNS 578110101 SM-50/100B BASE KIT 8063315,
Stearns,2143703,578110102,STEARNS 578110102 SM-180B BASE KIT 8064378,
Stearns,2143704,578610031,STEARNS 578610031 SM-50/100 INPUT SHAFT KIT 8063313,
Stearns,2143705,578610032,STEARNS 578610032 SM-180 INPUT SHAFT KIT 8063314,
Stearns,2143706,802270101,STEARNS 802270101 TERMINAL INSULATOR 8036033,
Stearns,2143707,807864300,STEARNS 807864300 NM PL-.059 AL-5 CB-UL 8036417,
Stearns,2143709,840480301,STEARNS 840480301 3/3.5 CCC/BFMREL SPRING 8037587,
Stearns,2143710,840480302,STEARNS 840480302 3 CBS-3/3.5 FORM4SPRING 8037588,
Stearns,2143711,840480600,STEARNS 840480600 3 REL. SPRING 8037589,
Stearns,2143712,840480704,STEARNS 840480704 REL. SPRING5 MSRFORM 4 8037593,
Stearns,2143713,840480804,STEARNS 840480804 5 CBS REL SPRING 8037595,
Stearns,2143714,840480900,STEARNS 840480900 2.5 REL. SPRING 8022221,
Stearns,2143715,840481203,STEARNS 840481203 5.5 STYLE ^I^REL SPRING 8037598,
Stearns,2143716,840481600,STEARNS 840481600 1.9 REL. SPRING 8022222,
Stearns,2143717,840482901,STEARNS 840482901 5.5 CBSMSRREL SPRING 8037601,
Stearns,2143718,840488100,STEARNS 840488100 RELEASE SPRING 5 MSR/B 8047146,
Stearns,2143719,840502307,STEARNS 840502307 5.5 ARM.SPLINEW/SR 8022228,
Stearns,2143720,840502314,STEARNS 840502314 5.5 ARM.SPLNHARDEN 8037635,
Stearns,2143721,840502403,STEARNS 840502403 5.5 ARM.SPLNHARD 8037637,
Stearns,2143722,840502901,STEARNS 840502901 ARMATURE 8037642,
Stearns,2143723,840504007,STEARNS 840504007 ARMATURESPECIAL CCC-35 8037655,
Stearns,2143724,840507603,STEARNS 840507603 5 ARM.SPLINEW/SR 8022232,
Stearns,2143725,840507612,STEARNS 840507612 5 ARM.SPLINEHARD 8037668,
Stearns,2143726,840525000,STEARNS 840525000 ARMATURE 210250 SM 8063246,
Stearns,2143727,840556400,STEARNS 840556400 SIZE 3.0 ARMATURE 8022240,
Stearns,2143728,840556403,STEARNS 840556403 3 ARM.HARDW/SR 8022241,
Stearns,2143729,840556901,STEARNS 840556901 3.5 ARM.W/SPRING REL. 8022242,
Stearns,2143730,840557800,STEARNS 840557800 3 ARM.SPLINE 8022244,
Stearns,2143731,840557801,STEARNS 840557801 3 CB H/ARMATURE 8037785,
Stearns,2143732,840570000,STEARNS 840570000 5 MSR/MSBARMATURE 8037791,
Stearns,2143733,840708101,STEARNS 840708101 HOUSING 8022256,
Stearns,2143734,840710101,STEARNS 840710101 HOUSING 8022257,
Stearns,2143749,841101800,STEARNS 841101800 8SMR DRVN HUB 8037899,
Stearns,2143750,841101802,STEARNS 841101802 8 DRVN HUB 8037900,
Stearns,2143751,841102900,STEARNS 841102900 DRVN HUB 8022303,
Stearns,2143752,841105501,STEARNS 841105501 5.5 CB SPLINED HUB 8037912,
Stearns,2143753,841105502,STEARNS 841105502 DNR-FCB/CFCBC SPLINED HUB 8037913,
Stearns,2143756,841110200,STEARNS 841110200 3 CB HUB 7/8 SHAFT 8022306,
Stearns,2143757,841110206,STEARNS 841110206 5 CB SPLINED HUB 8059704,
Stearns,2143758,841110208,STEARNS 841110208 5 CFCB/CFCBC SPLINED HUB 8046405,
Stearns,2143761,841112902,STEARNS 841112902 8MSR ROTO HUB 8063272,
Stearns,2143763,841117700,STEARNS 841117700 DRVN HUB 8022311,
Stearns,2143764,841210501,STEARNS 841210501 HUB 8022325,
Stearns,2143765,841710101,STEARNS 841710101 ENDPLATE 8038140,
Stearns,2143766,842333101,STEARNS 842333101 BRUSH HOLDER CASE 8022369,
Stearns,2143767,842340100,STEARNS 842340100 INSULATOR 8022370,
Stearns,2143768,844300601,STEARNS 844300601 3 HOUSING 8022398,
Stearns,2143769,844300701,STEARNS 844300701 5 HOUSING 8022399,
Stearns,2143770,844300801,STEARNS 844300801 5.5 HOUSING 8022400,
Stearns,2143771,844301101,STEARNS 844301101 DNR-USING 8022402,
Stearns,2143772,844301201,STEARNS 844301201 DNR 5 CFCBC HOUSING 8022403,
Stearns,2143773,844301300,STEARNS 844301300 3 HOUSING 8059706,
Stearns,2143774,844301701,STEARNS 844301701 5.5 HOUSING 8022406,
Stearns,2143775,844550200,STEARNS 844550200 5 ADAPTOR 8022408,
Stearns,2143776,844550300,STEARNS 844550300 5 ADAPTOR 8022409,
Stearns,2143777,844711400,STEARNS 844711400 SELF ADJ PLATE 210250 SM 8063253,
Stearns,2143778,844800600,STEARNS 844800600 3 SET COLLAR 8022415,
Stearns,2143779,844801001,STEARNS 844801001 5 SET COLLAR 8022417,
Stearns,2143780,844801101,STEARNS 844801101 5.5 SET COLLAR 8022418,
Stearns,2143781,844801300,STEARNS 844801300 SET COLLAR 8022419,
Stearns,2143782,844803600,STEARNS 844803600 3.5 SET COLLAR 8022420,
Stearns,2143783,845010100,STEARNS 845010100 SPRG REL PLATE 8038531,
Stearns,2143784,845012201,STEARNS 845012201 SPRG REL PLATE 8038536,
Stearns,2143785,845400800,STEARNS 845400800 SHIM 8038549,
Stearns,2143789,845502000,STEARNS 845502000 5.5 BRG. SPACER 8059709,
Stearns,2143790,845503900,STEARNS 845503900 5.5 INNER RACE SPACER 8022429,
Stearns,2143791,845504001,STEARNS 845504001 5.5 SPACER 8044645,
Stearns,2143792,845510901,STEARNS 845510901 SPACERAIR GAP 8040306,
Stearns,2143794,845511500,STEARNS 845511500 3 INNER RACE SPACER 8044671,
Stearns,2143795,845511700,STEARNS 845511700 5 INNER RACE SPACER 8046469,
Stearns,2143796,845511800,STEARNS 845511800 5 SPACER 8040203,
Stearns,2143799,845513500,STEARNS 845513500 WASHER 8022436,
Stearns,2143800,845514400,STEARNS 845514400 THRUST WASHER 8022437,
Stearns,2143801,845600200,STEARNS 845600200 SLEEVE BEARING 8047115,
Stearns,2143802,845611200,STEARNS 845611200 ARM BUSH 8022442,
Stearns,2143803,845700100,STEARNS 845700100 MTG STUD 8022443,
Stearns,2143804,845701100,STEARNS 845701100 MTG STUD 210250 SM 8063237,
Stearns,2143805,845800502,STEARNS 845800502 5.5 MSR KNURLED DRV PIN 8059715,
Stearns,2143806,845800700,STEARNS 845800700 DRV PIN 8059716,
Stearns,2143807,845901900,STEARNS 845901900 COVER PLATE 8038573,
Stearns,2143808,846200200,STEARNS 846200200 GROMMET 8022453,
Stearns,2143809,846400100,STEARNS 846400100 2.2 BRK. SHAFT 8022455,
Stearns,2143810,846400800,STEARNS 846400800 3 BRK. SHAFT 8022456,
Stearns,2143811,846400804,STEARNS 846400804 3 BRK. SHAFT 8038587,
Stearns,2143812,846401003,STEARNS 846401003 5 CB/CFCB BRAKE SHAFT 8040702,
Stearns,2143813,846401004,STEARNS 846401004 5 CFCBC SHAFT 5/8 DIA. 8040703,
Stearns,2143814,846401005,STEARNS 846401005 5 CFCBC SHAFT 7/8 DIA 8046404,
Stearns,2143815,846401100,STEARNS 846401100 3 BRK. SHAFT 8038594,
Stearns,2143816,846401300,STEARNS 846401300 3 CB SHAFT 7/8 DIA. 8022458,
Stearns,2143817,846405500,STEARNS 846405500 5.5 CB/CFCB BRAKE SHAFT 8038598,
Stearns,2143818,846405501,STEARNS 846405501 DNR-CFCBC BRAKE SHAFT 8038599,
Stearns,2143819,846443600,STEARNS 846443600 SM-50/100-1020 SHAFT 8074633,
Stearns,2143820,8.47514E+11,STEARNS 847513500001 3.5 SHEAVE SPECIAL 8040675,
Stearns,2143821,84751350021A,STEARNS 84751350021A 3.5 MSR SHEAVE 8022654,
Stearns,2143822,84751350021B,STEARNS 84751350021B 3.5 MSR SHEAVE 8039183,
Stearns,2143823,84751350021C,STEARNS 84751350021C 3.5 MSR SHEAVE 8022655,
Stearns,2143824,84751500121D,STEARNS 84751500121D SHEAVE CRP-50P 8039184,
Stearns,2143825,84751500121E,STEARNS 84751500121E SHEAVE CRP-50P 8039185,
Stearns,2143826,84751500121F,STEARNS 84751500121F SHEAVE CRP-50P 8039186,
Stearns,2143827,84751550021K,STEARNS 84751550021K 5.5 MSR SHEAVE 8022659,
Stearns,2143828,84751550021L,STEARNS 84751550021L 5.5 MSR SHEAVE 8022660,
Stearns,2143829,84751550021M,STEARNS 84751550021M 5.5 MSR SHEAVE 8022661,
Stearns,2143830,84751800022A,STEARNS 84751800022A 8 MSR SHEAVE 7.0 P.D. 8022663,
Stearns,2143831,847706511,STEARNS 847706511 CRS-80B 60A56 SPROCKET 200041,
Stearns,2143832,901000100,STEARNS 901000100 BALL BRG-.25 ID./.625 OD 8022939,
Stearns,2143833,901000300,STEARNS 901000300 BALL BRG-.5 ID/1.125 OD 8022941,
Stearns,2143834,901000400,STEARNS 901000400 BALL BRG-.725 ID/1.378 OD 8022942,
Stearns,2143838,901001300,STEARNS 901001300 BALL BRG-.375 ID/.875 OD 8022945,
Stearns,2143839,901001600,STEARNS 901001600 BALL BRG-1.181ID/2.8436OD 8039605,
Stearns,2143840,901001800,STEARNS 901001800 BALL BRG-1.968ID/4.3307OD 8022946,
Stearns,2143842,901002300,STEARNS 901002300 BALL BRG-.7874ID/2.0472OD 8039608,
Stearns,2143844,901007100,STEARNS 901007100 BALL BRG-1.968ID/2.834OD 8063258,
Stearns,2143845,901660300,STEARNS 901660300 BALL BRGDBL ROW SPECIAL 8096637,
Stearns,2143846,903000500,STEARNS 903000500 RET RINGEXT-1.118 SHAFT 8039986,
Stearns,2143848,903001000,STEARNS 903001000 RET RINGEXT-1.688 SHAFT 8022977,
Stearns,2143849,903001100,STEARNS 903001100 RET RINGEXT-2.559 SHAFT 8022978,
Stearns,2143850,903001200,STEARNS 903001200 RET RINGEXT-.750 SHAFT 8059726,
Stearns,2143851,903001300,STEARNS 903001300 RET RINGEXT-1.562 SHAFT 8039913,
Stearns,2143852,903001400,STEARNS 903001400 RET RINGEXT-3.000 SHAFT 8022979,
Stearns,2143853,903001500,STEARNS 903001500 RET RINGEXT-.562 SHAFT 8040576,
Stearns,2143854,903001600,STEARNS 903001600 RET RNGINV EXT.625 SHAFT 8022980,
Stearns,2143856,903002100,STEARNS 903002100 RET RINGEXT-2.156 SHAFT 8022983,
Stearns,2143859,903002500,STEARNS 903002500 RET RINGEXT-3.875 SHAFT 8022986,
Stearns,2143860,903002600,STEARNS 903002600 RET RINGEXT-.669 SHAFT 8022987,
Stearns,2143862,903003100,STEARNS 903003100 RET RINGEXT-1.969 SHAFT 8022988,
Stearns,2143863,903003200,STEARNS 903003200 RET RINGEXT-4.375 SHAFT 8022989,
Stearns,2143864,903003300,STEARNS 903003300 RET RINGEXT-.781 SHAFT 8040202,
Stearns,2143865,903003301,STEARNS 903003301 RET RINGHVY DUTY-.750 SH 8059728,
Stearns,2143866,903004100,STEARNS 903004100 RET RINGGRIPRING-1/4 ID 8022991,
Stearns,2143867,903004900,STEARNS 903004900 RET RINGBEVELED-1.375 SH 8022993,
Stearns,2143869,903007500,STEARNS 903007500 RET RINGEXT-1.771 SHAFT 8022998,
Stearns,2143870,903007700,STEARNS 903007700 RET RINGEXT-1.375 SHAFT 8023000,
Stearns,2143872,903008000,STEARNS 903008000 RET RINGINT-2.047 HSG B 8040201,
Stearns,2143874,903008400,STEARNS 903008400 RET RINGEXT-4.312 SHAFT 8023003,
Stearns,2143875,903008600,STEARNS 903008600 RET RINGEXT-5.125 SHAFT 8023004,
Stearns,2143876,903008700,STEARNS 903008700 RET RINGEXT-5.625 SHAFT 8023005,
Stearns,2143877,903008800,STEARNS 903008800 RET RINGEXT-.625 SHAFT 8023006,
Stearns,2143879,903018600,STEARNS 903018600 RET RINGEXT-1.625 SHAFT 8059735,
Stearns,2143880,903018900,STEARNS 903018900 RET RING EXT-2.062 SHAFT 8069754,
Stearns,2143881,90311010015B,STEARNS 90311010015B TAPER BUSHING 5/8 BORE 8023020,
Stearns,2143882,90311010015C,STEARNS 90311010015C TAPER BUSHING 3/4 BORE 8023021,
Stearns,2143883,90311010015D,STEARNS 90311010015D TAPER BUSHING 7/8 BORE 8023022,
Stearns,2143884,90311010015E,STEARNS 90311010015E TAPER BUSHING 1^ BORE 8023023,
Stearns,2143885,90311010015F,STEARNS 90311010015F TAPER BUSHING 1-1/8 BORE 8023024,
Stearns,2143886,90311010015G,STEARNS 90311010015G TAPER BUSHING 1-3/16 BORE 8023025,
Stearns,2143887,90311010015H,STEARNS 90311010015H TAPER BUSHING 1-1/4 BORE 8023026,
Stearns,2143888,90311010015I,STEARNS 90311010015I TAPER BUSHING 1-3/8 BORE 8023027,
Stearns,2143889,90311010015J,STEARNS 90311010015J TAPER BUSHING 1-7/16 BORE 8023028,
Stearns,2143890,90311010015K,STEARNS 90311010015K TAPER BUSHING 1-1/2 BORE 8023029,
Stearns,2143891,90311010015L,STEARNS 90311010015L TAPER BUSHING 1-5/8 BORE 8023030,
Stearns,2143892,90311020015E,STEARNS 90311020015E TAPER BUSHING 1^ BORE 8023031,
Stearns,2143893,90311020015F,STEARNS 90311020015F TAPER BUSHING 1-1/8 BORE 8023032,
Stearns,2143894,90311020015H,STEARNS 90311020015H TAPER BUSHING 1-1/4 BORE 8023033,
Stearns,2143895,90311020015I,STEARNS 90311020015I TAPER BUSHING 1-3/8 BORE 8023034,
Stearns,2143896,90311020015M,STEARNS 90311020015M TAPER BUSHING 1-3/4 BORE 8023036,
Stearns,2143897,90311020015N,STEARNS 90311020015N TAPER BUSHING 1-7/8 BORE 8023037,
Stearns,2143898,90311020015O,STEARNS 90311020015O TAPER BUSHING 2^ BORE 8023038,
Stearns,2143899,90311020015P,STEARNS 90311020015P TAPER BUSHING 2-1/8 BORE 8023039,
Stearns,2143900,90311020015Q,STEARNS 90311020015Q TAPER BUSHING 2-3/16 BORE 8023040,
Stearns,2143901,90311020015R,STEARNS 90311020015R TAPER BUSHING 2-1/4 BORE 8023041,
Stearns,2143902,90311020015Y,STEARNS 90311020015Y TAPER BUSHING 3^ BORE 8023045,
Stearns,2143903,9.0311E+11,STEARNS 903110300001 TAPER BUSHING 1-5/16 BORE 8023046,
Stearns,2143904,9.0311E+11,STEARNS 903110300006 TAPER BUSHING 2-11/16 BOR 8023048,
Stearns,2143905,90311030015C,STEARNS 90311030015C SPLIT TAPER BUSHING 3/4 B 8023049,
Stearns,2143906,90311030015D,STEARNS 90311030015D TAPER BUSHING 7/8 BORE 8023050,
Stearns,2143907,90311030015E,STEARNS 90311030015E TAPER BUSHING 1^ BORE 8023051,
Stearns,2143908,90311030015F,STEARNS 90311030015F TAPER BUSHING 1-1/8 BORE 8023052,
Stearns,2143909,90311030015G,STEARNS 90311030015G TAPER BUSHING 1-3/16 BORE 8023053,
Stearns,2143910,90311030015H,STEARNS 90311030015H TAPER BUSHING 1-1/4 BORE 8023054,
Stearns,2143911,90311030015I,STEARNS 90311030015I TAPER BUSHING 1-3/8 BORE 8023055,
